;text;queja;;;
1634;#Gasteiz ek birgaitzeko laguntzetarako plana hobetu du, diru-laguntzen ildo berriak sortuta https://t.co/QH3B1YI86H;0;;;
1635;Zeinen ikusgarriak diren gure hiriko orkideen formak! <ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA> Ezagutu itzazu https://t.co/UswPNRZFzE -n… https://t.co/RJ9eSy6Nww;0;;;
1636;¡Qué espectaculares son las formas de las orquídeas de nuestra ciudad! <ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA>Conócelas en https://t.co/UswPNRZFzE… https://t.co/vKdE0NDGRn;0;;;
1637;El sábado en Durango, joyita: 'Perplejo', de IlMaquinario Teatro. Con 50% de descuento para alumnos y equipo de… https://t.co/0PBt7MSN0x;0;;;
1638;Ven a recorrer la #Almendra #Medieval de #VitoriaGasteiz y descubre los murales que decoran las paredes históricas. https://t.co/4KzIvdlrc8;0;;;
1639;Gaur #SanPrudentzio-ko retreta eta danborrada. Bihar erromeria Armentian eta astelehenean Estibalizko jaiak… https://t.co/VAedpElokM;0;;;
1640;El Gabinete Urtaran impulsa la colocación de 384 nuevas luminarias ‘led’, que permitirán lograr un ahorro de 35.00…… https://t.co/2UgkCgpcDH;0;;;
1641;Esta tarde retreta de #SanPrudencio y tamborrada. Mañana romería a Armentia y el lunes fiesta en Estibaliz… https://t.co/OLIbQLLlg7;0;;;
1642;Cuando te pasan un vídeo de que está nevando en Gasteiz... En Abril!!;0;;;
1643;Nevando en Vitoria Gasteiz  12,55hrs. 4g. @Euskalmet @AEMET_SINOBAS  @Meteoralia https://t.co/WQiFfIaW6z;0;;;
1644;#TUVISA Servicio especial a Armentia con motivo de la festividad de #SanPrudencio17 https://t.co/FcgDsI1r2K https://t.co/HWe52iWyQu;0;;;
1645;27 de abril y en Gasteiz ha nevado...San Prudencio haciendo de las suyas.;0;;;
1646;Está cayendo AGUANIEVE. Hace TRES DÍAS estábamos en camiseta de MANGA CORTA y bermudas a 25°C. VITORIA-GASTEIZ, nada más que decir. <ed><U+00A0><U+00BC><ed><U+00BC><U+00A7><ed><U+00A0><U+00BC><ed><U+00BC><U+00A8>;0;;;
1647;En la calle Cadena y Eleta, solo hay dos contenedores que van cambiando diariamente, de tal forma que cuando bajas… https://t.co/ZS199R4sKG;0;;;
1648;Ahora mismo está nevando en #Gasteiz;0;;;
1649;Y empieza a nevar en Vitoria-Gasteiz. 27 de Abril.;0;;;
1650;<ed><U+00A0><U+00BD><ed><U+00B3><U+008D> Iritsi gara Vitoria-Gasteiz! #AlavesEibar <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5> https://t.co/frmmh4o9Ym;0;;;
1651;#Gasteiz Udal gobernuak Slow Food Araba elkartearekiko hitzarmena sinatu  bertako produktuen kontsumoa sustatzearren https://t.co/E64a3yGVRg;0;;;
1652;El Gobierno Municipal #Vitoriagasteiz aprueba convenio con Slow Food Araba x fomentar consumo de productos locales… https://t.co/izXuuXAge7;0;;;
1653;Nevando la víspera de San Prudencio... 27 de Abril. Siberia - Gasteiz nunca defrauda;0;;;
1654;Desconocemos cuÃ¡l fue el motivo por el que se le denegÃ³ cerrar parte de un patio en la escuela infantil ya que u… https://t.co/D7p1fXK5DN;0;;;
1655;Cita con @HarrikadaCT vuelve el Curling a Gasteiz a partir de mañana y hasta el domingo en el @BAKHvitoria  https://t.co/lcN1MvVMpy;0;;;
1656;#Gasteiz Udalak Eusko Jaurlaritzarekiko lankidetza areagotuko du enplegurako prestakuntzaren alorrean https://t.co/vb97A0j9rW;0;;;
1657;El Gobierno Municipal aprueba un convenio con Slow Food Araba para fomentar el consumo de productos locales y la n…… https://t.co/90pCx1oGr6;0;;;
1658;La Policía Local atiende 13 accidentes de tráfico sin heridos https://t.co/K4BoMwH6Qc https://t.co/eYMpfDs078;0;;;
1659;_ iquest;;;;
1660;Arturi, rilanciamo #NoFlyZone4Rojava  Che se ne parli! #movimentoarturo @welikechopin @MovimentoArturo @lArturita https://t.co/vzqLlVwofI;0;;;
1661;La Policía Local @VG_Policia atiende 13 accidentes de tráfico sin heridos https://t.co/4q62qvAawJ;0;;;
1662;Gaur ostalaritzako lokalen ordutegia 2ordu luzatuko da.Neurriz ibili.Errespeta itzazu! #Bizikidetza… https://t.co/5Uxt9WwDbR;0;;;
1663;La contrata SCHINDLER me tiene 53 días abandonado... <ed><U+00A0><U+00BD><ed><U+00B8><U+00A7> ;;;;
<U+267F><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><U+23F3><ed><U+00A0><U+00BD><ed><U+00B3><U+00A3> ;;;;;
#Gasteiz ;;;;;
"#vitoriagasteiz https://t.co/NbPBmAovlN""";0;;;;
1664;#Vitoriagasteiz mejora su plan de ayudas para la rehabilitación con nuevas líneas de subvención… https://t.co/Z5KqCgPsf2;0;;;
1665;Gaur ere @corasvitoria -ko ikasleek #ura-ri buruz ikasten gozatu zuten  #AMVISA-ko aktibitateekin. Eskerrik asko!… https://t.co/slE7CbgzAw;0;;;
1666;Hace mucho tiempo que vengo observando que las canaletas que recogen el agua y que están situadas frente al C.C. d… https://t.co/V7AcxPeJ1P;0;;;
1667;Vitoria-Gasteiz mejora su plan de ayudas para la rehabilitación con nuevas líneas de subvención… https://t.co/GC75yvPhaC;0;;;
1668;Hoy otra vez han vuelto a aprender sobre el #agua con la actividad de #Amvisa el alumnado de @corasvitoria ¡Gracias… https://t.co/YBzqxoYwwp;0;;;
1669;La #Precariedad enferma y mata. Ahora en Gasteiz #Movilización contra los #Recortes en salud y seguridad laboral… https://t.co/GtnKvf9WJr;0;;;
1670;El Ayuntamiento #Vitoriagasteiz amplía su colaboración con el Gobierno Vasco en formación para el empleo… https://t.co/wMRmiGKm1Q;0;;;
1671;Quiero dar parte del comportamiento imprudente y punible (hablar por teléfono móvil mientras conduce) del conducto… https://t.co/eGlsi7wGqP;0;;;
1672;#Gasteiz Urtaranen gobernuak Koroatzearen auzoko SmartEnCity proiektuari euskarria ematen dion plana onetsi du… https://t.co/QyBOLHJVSs;0;;;
1673;#Vitoriagasteiz El Gobierno Urtaran aprueba plan que da cobertura urbanística al proyecto SmartEnCity en Coronación https://t.co/XM7pWabUug;0;;;
1674;El Ayuntamiento amplía su colaboración con el Gobierno Vasco en formación para el empleo para obtener certificados…… https://t.co/AZGU1aKZVl;0;;;
1675;El Gobierno Urtaran aprueba el plan que da cobertura urbanística al proyecto SmartEnCity en el barrio de Coronación… https://t.co/y6w3K1uZb1;0;;;
1676;Compensa el atracón de <ed><U+00A0><U+00BD><ed><U+00B0><U+008C> y <ed><U+00A0><U+00BC><ed><U+00BD><U+0084> con el recorrido naturalístico del cortejo de la ranita de San Antonio este sábado… https://t.co/SVxrCpicOU;0;;;
1677;Recuerda 19:30 juega el @Alaves @SDEibar en Mendi. Horario de autobuses para acudir al partido… https://t.co/LjyKVypt2m;0;;;
1678;El Ayuntamiento actualiza su Plan de Prevención de Riesgos Laborales https://t.co/4HfiHJCKyG https://t.co/oxFf5jqTHX;0;;;
1679;https://t.co/QS5eDXkF7j #GooglePhotos;;;;
Fotos que saqué hace dos años del parque de Lakua;" Gasteiz""";0;;;
1680;#Gasteiz Udalak Laneko Arriskuen Prebentziorako Plana eguneratu du https://t.co/LwBUd4F0Un;0;;;
1681;El Ayuntamiento #Vitoriagasteiz actualiza su Plan de Prevención de Riesgos Laborales https://t.co/apXfmkOCes https://t.co/u1g0y3GkQE;0;;;
1682;Adjunto fotografía.   Espacio pÃºblico  /  OcupaciÃ³n de la vÃ­a pÃºblica    L.V.M hace 5 minutos https://t.co/ODN4IPHFp4;0;;;
1683;Aclarando una cosa....segun tengo entendido la fibra optica de la que habla todo el mundo esta instalada SOLO hast… https://t.co/qU1St6mpL7;0;;;
1684;El curling vuelve a #VitoriaGasteiz https://t.co/VjpHWzVcjV;0;;;
1685;Póster sobre los trabajos de @vg_cea @upvehu @neikertecnalia en los primeros meses de #PhytoSUDOE en Vitoria-Gastei… https://t.co/WZmqHbhsRq;0;;;
1686;En el Buesa Arena el Baskonia sumó 10 victorias y encajó 6 derrotas, lejos de Vitoria-Gasteiz 7 triunfos  y 10 derrotas como visitantes.;0;;;
1687;Highlights: Baskonia Vitoria Gasteiz 88-90 CSKA Moscow, Game 3 https://t.co/OP63Njt36Z #baskonia;0;;;
1688;Poetak Maiatzean jaialdiaren V. edizioa bueltan dator https://t.co/deW7WodPky https://t.co/VjgqsjTilI;0;;;
1689;#RetretaSanPrudencio https://t.co/sfpaONkq8n;0;;;
1690;El curling vuelve a Vitoria-Gasteiz https://t.co/6FIRPoy2Xp;0;;;
1691;I'm at Tesorería General de la Seguridad Social in Vitoria-Gasteiz https://t.co/aVsOpeJeyY;0;;;
1692;Gauekoak Gasteiz https://t.co/rr0GUjpvsr;0;;;
1693;El Festival Poetas en Mayo regresa con su V. edición https://t.co/ldASJqIB3e https://t.co/bOCZabyV7T;0;;;
1694;"@MArtCupraMar e subito sotto ""ELSA FORNERO""...";0;;;
1695;<ed><U+00A0><U+00BC><ed><U+00BE><U+00BA><ed><U+00A0><U+00BC><ed><U+00BD><U+00B4><ed><U+00A0><U+00BD><ed><U+00B0><U+008C> Sigue hoy en directo la tamborrada de #SanPrudencio por Gasteiz Hoy https://t.co/JaRf40kn0s;0;;;
1696;Ayudas Iberescena. https://t.co/6C2I1r8aRk;0;;;
1697;Ocupación de carril derecho en Plaza Lovaina con Sancho el Sabio https://t.co/YzPaB02Nyh;0;;;
1698;Eskuin erreia okupatuta dago Lovaina plazaren eta Antso Jakitunaren kalearen bidegurutzean https://t.co/v23RpqE0Aa;0;;;
1699;11/05 I Congreso Jurídico de la Abogacía Alavesa. ;;;;
"https://t.co/z1AvBSJT5i Programa https://t.co/13qpgDYM3I https://t.co/zdqozT9JlC""";0;;;;
1700;En la confluencia de las calles Castillo del Toro y Castillo de Bernedo hay dos farolas con la tulipa a punto de c… https://t.co/CIwWQ1dcRm;0;;;
1701;Ocupación de carriles izquierdos en c/ Alto de Armentia, entre rotonda de La Antonia y c/ Iruña Veleia https://t.co/dKH1CvDhCe;0;;;
1702;Ocupación puntual de carril en c/ Beato Tomás de Zumárraga, 14 y corte de carril bici https://t.co/dSPCBeA52J;0;;;
1703;Ezker erreiak okupatuta daude Armentiagana kalean, Antoniareneko plazaren eta Iruña-Veleia hiribidearen artean https://t.co/2PkTat61WL;0;;;
1704;Erreia eta bidegorria okupatuta daude Tomas Zumarraga Dohatsuaren kalean, 14. zenbakian https://t.co/ZKpZPI7rtf;0;;;
1705;Pues que prohíba también los regalos de los árbitros a @realmadrid #LaLiga https://t.co/eRiqJSd1Fz;0;;;
1706;Atzo @corasvitoria ikasleek #ura-ri buruz ikasten gozatu zuten  #AMVISA-ko aktibitateekin. Eskerrik asko!… https://t.co/xWAO8Sgpnk;0;;;
1707;<ed><U+00A0><U+00BD><ed><U+00B0><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00BA>Feliz víspera de #SanPrudencio. La lluvia no aguará la fiesta, pero sí hará frío https://t.co/4I67uyX8XL;0;;;
1708;Hola a tod@s;;;;
Con tres inscripciones más completamos grupo;;;;;
Si podéis compartid la info;;;;;
"#daniarriphoto… https://t.co/E02saeU0Kl""";0;;;;
1709;#AVERÍA nivel ROJO en #A1 (pk 355) VITORIA-GASTEIZ #DGTAraba #DGT https://t.co/yDGwevTugL;0;;;
1710;Gogoratu: gaur 20:00tan berriro elkartuko gara #GeneroIndarkeria'ren aurka.;;;;
"Etorri gurekin eta borroka egin orban h… https://t.co/kla1GdfJbl""";0;;;;
1711;¡Me gusta Vitoria-Gasteiz! está disponible. Échale un ojo aquí: https://t.co/uNMNeAOja3 #salóndegourmets;0;;;
1712;En Vitoria: Refuerzo de TUVISA para acudir al derby con el Eibar de esta tarde https://t.co/2UOZXdt9tw;0;;;
1713;@CAOsasuna Volveremos a vernos en primera, digan lo que digan los demás, sois grandes,  siempre con vosotros rojill… https://t.co/DIEzia6ctq;0;;;
1714;@GabiPicks Ayer 28 grados y hoy maxima de 8 . Siberia Gasteiz;0;;;
1715;Vive <ed><U+00A0><U+00BC><ed><U+00BC><U+00A0><ed><U+00A0><U+00BC><ed><U+00BC><U+009C> @ Vitoria-Gasteiz, Pais Vasco, Spain https://t.co/K0s5fzvgkR;0;;;
1716;¡Me gusta Vitoria-Gasteiz! está disponible. Échale un ojo aquí: https://t.co/uNMNeAOja3 Gracias a @vitoriagasteiz #gernika #salóndegourmets;0;;;
1717;LA FIESTA DE LA ESCUELA PÚBLICA VASCA SE CELEBRARÁ EL 4 DE JUNIO EN GASTEIZ. SE HAN SACADO CAMISETAS Y UNA BOLSA PARA LA VENTA.;0;;;
1718;@EnfrmraSaturada y no te pudes subir un ratín a Vitoria-Gasteiz? :P;0;;;
1719;Este es el #LibroDeLaDiscordia que tanto le molesta al PP en #Gasteiz? <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> https://t.co/5Z6c3WwKFZ O será q no quiere… https://t.co/3TC2Hnefbv;0;;;
1720;@CAOsasuna Ánimo rojillos, estamos con vosotros desde Gasteiz;0;;;
1721;Aviso: Por festividad de San Prudencio no habrá reunión el 28 de abril en #bancodeltiempo de #Vitoria #Gasteiz quedamos ya para el 26 mayo.;0;;;
1722;El PP de la corrupción ni lee ni deja leer. Convierte VestiMentes d @CEAREuskadi en  #LibroDeLaDiscordia #Gasteiz <ed><U+00A0><U+00BD><ed><U+00B1><U+0080> https://t.co/5Z6c3WwKFZ;0;;;
1723;En Vitoria-Gasteiz, podremos seguirla en streaming en la sede de Podemos (C/ Manuel Iradier, 40). ¡Acude y particip… https://t.co/KSblCmpqnX;0;;;
1724;_ iquest;;;;
1725;@txabeto @EuroLeague Con esto no quiero decir que el arbitraje no fuese bochornoso, que lo fue. Sólo que los ejempl… https://t.co/M7qJ8V80r9;0;;;
1726;Pensaba que la había perdido TwT Con la talentosa @RebecaLane6 en el Gaztetxe de Gasteiz. Uno de los mejores concie… https://t.co/PetvTonzVX;0;;;
1727;@txabeto @EuroLeague Y lo de Hanga tb es violación. No se puede tocar con NINGUNA parte de la pierna. Cambió hace m… https://t.co/S61s7QCZBd;0;;;
1728;Madrid, Barcelona, Gasteiz https://t.co/D1DRfcbBbi;0;;;
1729;Más vale una verdad que duela que una mentira que ilusione. @ Vitoria-Gasteiz, Pais Vasco, Spain https://t.co/qjSy1xufw0;0;;;
1730;@jull2000 Inauguración del piso de la Asociación de Acogida Etxea Josu de Gasteiz @vitoriagasteiz… https://t.co/N9kTlURgAe;0;;;
1731;@JMPatxeko mila esker;;;;
1732;Victoria P. Mirandaren pausoak gozatuta, DanzAlava azken workshop-a prestatzen ari da: Iñaki Azpillaga, ekainaren 2… https://t.co/Mz8BiBEcLM;0;;;
1733;#arturoblue @welikechopin #movimentoarturo @MovimentoArturo https://t.co/8w9Kz0pgru;0;;;
1734;El próximo viernes, #28abril2017 #fiestassanprudencio en @vitoriagasteiz os invito a subir a #Armentia… https://t.co/SweG2Dn4KX;0;;;
1735;"""Del pasado con memoria, al futuro con objetivo claro, centrando la mirada, línea de fuga de esta perspectiva.""<ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>… https://t.co/ABveukROae";0;;;
1736;"""Difícil es poner en pocas letras, lo Q te pide.. una vida para poder verlo."" <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>#frases";;;;
;;;;;
"#Vitoria #Gasteiz… https://t.co/WTQbWgfOLR""";0;;;;
1737;"""...Si ese es el discurso “moderno” del siglo XXI está luego ese otro discurso del siglo XIX...""";;;;
"https://t.co/vntvZdnvZ7""";0;;;;
1738;Te mostramos los mejores #Museos que encontrarás en #VitoriaGasteiz todos ellos en edificios espectaculares. https://t.co/b8KvG7ZOJU;0;;;
1739;Vitoria-Gasteiz asiste a los primeros pasos de la red europea “Startup Europe City Network” https://t.co/KsxP0YBPMw @StartUpEU;0;;;
1740;Gasteizek “Startup Europe City Network” sare europarraren lehen urratsetan parte hartu du https://t.co/vHgHQ2LYeL;0;;;
1741;Vitoria-Gasteiz asiste a los primeros pasos de la red europea “Startup Europe City Network” https://t.co/ffTpn529Sk https://t.co/K9YX5MjN0p;0;;;
1742;I'm at Centro Cívico Judimendi Gizarte Etxea - @vitoriagasteiz in Vitoria-Gasteiz, Araba / Alava https://t.co/oeVsmcTySb;0;;;
1743;Hola,Quería informar de que en el contenedor gris de la esquina de la calle Hortaleza con Anglo-Vasco aparecen con… https://t.co/3tU0KfUVGT;0;;;
1744;El Dr. Eduard Vieta clausura una gran jornada en el Curso de investigación clínica de @SEPBiologica en Vitoria-Gast… https://t.co/RHi6UO69Bn;0;;;
1745;El Ayuntamiento llama a la ciudadanía a donar sangre por la escasez de reservas actuales https://t.co/D3rQCwb6JU;0;;;
1746;Oi @ Avenida Gasteiz https://t.co/wjbtKnaWNR;0;;;
1747;Comunica al 010 que los bordillos de la acera del HUA se encuentran en mal estado y muy afilados. Hoy se le ha rev… https://t.co/pKqF0TIO1B;0;;;
1748;Convocatorias de prensa (27-04-2017) https://t.co/VfIvzg3PBm https://t.co/AXgshqzPb8;0;;;
1749;Gasteiz eta Arabako mugimendu feminista ere #OierETXERA gunean;;;;
#GaixoLarriakEtxera ;;;;;
"#M6asteizera https://t.co/rnLN9a2947""";0;;;;
1750;Me acabo de enterar que los aviones que bombardearon Gernika salieron de aquí, de Gasteiz. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>;0;;;
1751;Oso ondo! Esa es nuestra filosofía y el mejor ejemplo para nuestros/as txikis. Gora Gasteiz! Aupa Eibar! https://t.co/E8IkmTB7Tw;0;;;
1752;#OierEtxera Estamos contigo Oiertxo. Ni en  ética ni en justicia hay términos medios. #Gasteiz https://t.co/XCqG5vOAI0;0;;;
1753;Ultimo tweet #tuttoblue #movimentoarturo @welikechopin @makkox @zdizoro @MovimentoArturo https://t.co/N5y3JxLEyC;0;;;
1754;En la confluencia de las calles Castillo del Toro y Castillo de Bernedo hay dos farolas con la tulipa a punto de c… https://t.co/yCZ8ZHx3Cz;0;;;
1755;Disfrutados los pasos de Victoria P. Miranda, DanzÁlava prepara ya su último workshop, con Iñaki Azpillaga del 26 a… https://t.co/q7ZDtUNoyO;0;;;
1756;Desde la Unidad de Mantenimiento Urbano se visita la zona y se procede a su reparaciÃ³n con fecha 11.04.2017    Es… https://t.co/JwjzoIuWBU;0;;;
1757;Desde la Unidad de Mantenimiento Urbano se visita la zona y se procede a su reparaciÃ³n con fecha 11.04.2017    Es… https://t.co/GngFJgPQO2;0;;;
1758;@matteorenzi ma anche dell'alzheimer;0;;;
1759;@PietroBussolati @matteorenzi Ah contro i nuovi fascismi! ecco perché riabilitate la collaborazionista Coco Chanel;0;;;
1760;Feria creativa de manualidades de Vitoria-Gasteiz https://t.co/JfZV059r5z https://t.co/DRVaiFwTAc;0;;;
1761;.   Espacio pÃºblico  /  Mobiliario urbano    hace 10 minutos https://t.co/wOmsMmloqd;0;;;
1762;"@MArtCupraMar E soprattutto per ""elsa fornero patriota europea"" (nella foto a sx)";0;;;
1763;Nuevo #post en el #blog de #Ataria;;;;
" """"Proyecto Aqua"""" <ed><U+00A0><U+00BC><ed><U+00BC><U+008A><ed><U+00A0><U+00BC><ed><U+00BC><U+008A><ed><U+00A0><U+00BC><ed><U+00BC><U+008A>";;;;;
 https://t.co/lYaE2JKgJk;;;;;
" #cienciaciudadanaVG https://t.co/kcef2VldZb""";0;;;;
1764;Zerkabarren kalea moztuta dago 1. zenbakian, felix María Samaniego kalearen eta Tomas Zumarraga Dohatsuaren… https://t.co/PWXIa2VRge;0;;;
1765;Corte de c/ Cercas Bajas, 1, entre c/ Félix María Samaniego y Beato Tomás de Zumárraga https://t.co/vR4MUnDVPC;0;;;
1766;Atzo @PaulaMontalAst ikasleek #ura-ri buruz ikasten gozatu zuten  #AMVISA-ko aktibitateekin. Eskerrik asko!… https://t.co/AJRr9V8RgQ;0;;;
1767;Ayer disfrutaron  aprendiendo sobre el #agua con la actividad de #Amvisa el alumnado  de @PaulaMontalAst¡Gracias!… https://t.co/UU2WRtvbZD;0;;;
1768;#Gasteiz Udalak dei egiten die herritarrei odola ematera odol erreserbak behera egin eta gero https://t.co/leSSquo5ls;0;;;
1769;El Ayuntamiento #Vitoriagasteiz llama a la ciudadanía a donar sangre por la escasez de reservas actuales… https://t.co/25DSgn9E1c;0;;;
1770;Seguru bidaiatzeko aholku eta gomendioak https://t.co/xpKp8E4Xmj #Trafikoa https://t.co/WrEt4HhfW1;0;;;
1771;El Ayuntamiento llama a la ciudadanía a donar sangre por la escasez de reservas actuales https://t.co/IoFqe0RnuY https://t.co/RZQK8pJheb;0;;;
1772;Quiero denunciar el incumplimiento evidente y continuado por parte del Bar Okendo, en lo que respecta al nivel de … https://t.co/LXJxRuI7VL;0;;;
1773;Sesso droga emmanuel macron...e ancora tanta tanta droga #tuttoblue https://t.co/85h5CCRzzT;0;;;
1774;4/05 Conferencia: Cambio climático - Oportunidad hacia un desarrollo sostenible https://t.co/zsm3yKob2b @vg_cea;0;;;
1775;Quieres conocer #Vitoriagasteiz?? Aquí te damos 10 razones por las que venir a visitarnos que te sorprenderán. https://t.co/FaHx2l3bjE;0;;;
1776;En Ptal de Betoño, 16, frente a Muebles Tuco, hay un sumidero en la acera sin tapa, ya avisé en Enero de ello y no… https://t.co/hP4Nl48DuD;0;;;
1777;Fiestas de Álava 2017 <U+27A1> https://t.co/bgtBC6z3GD;;;;
"Fiestas de San Prudencio y Ntra. Sra. de Estibaliz"""" <U+27A1>… https://t.co/ORt0ZQpXK8""";0;;;;
1778;#tuttoblue https://t.co/PczlIcydA9;0;;;
1779;Arabako jaiak 2017 <U+27A1> https://t.co/bgtBC6z3GD;;;;
"San Prudentzio eta Estibalizko Andre Mariaren jaiak"""" <U+27A1>… https://t.co/42R5GJY5zP""";0;;;;
1780;@steph_coen @rovitale @secretillness Gracias, @steph_coen ! A ver si saco tiempo y le echo un vistazo. Saludos desde Vitoria-Gasteiz.;0;;;
1781;Gauekoak Gasteiz;;;;
"#EuskalRock https://t.co/MTJfwFvfvt""";0;;;;
1782;Gaur @ARTIUMVitoria museoak 15 urteko ibilbidea betetzen du. Zorionak urteurrenagatik. https://t.co/iMHnAurgJ7 https://t.co/Rngke6lp3Y;0;;;
1783;El museo @ARTIUMVitoria está de celebración. Felicidades por los 15 años de trayectoria. https://t.co/jUvRUbTdjc https://t.co/xB2csOdzeJ;0;;;
1784;Los artistas de @Tricicle visitas el @teatros_vitoria ven a verles para conocer el mejor #humor de los últimos años. https://t.co/7jyfYo9spq;0;;;
1785;Vivo en el casco viejo o como el ayuntamiento lo llama _ quot;;;;
1786;La  Policía Local sorprende a dos jóvenes pintando un ciclomotor robado https://t.co/Z3atRGXhn8 https://t.co/jNbUUYE6X0;0;;;
1787;La  Policía Local @VG_Policia sorprende a dos jóvenes pintando un ciclomotor robado https://t.co/q33Jrpz68R;0;;;
1788;Cortes puntuales en c/ Santo Domingo, en el cruce con c/ Correría https://t.co/M0Xjk8B3pn;0;;;
1789;Ocupación de carril en c/ Arriurdina, desde c/ Júndiz a c/ Basaldea https://t.co/nZgG99ejMI;0;;;
1790;Santo Domingo kalea moztuta dago, Hedegile kalearekin bidegurutzean https://t.co/vGD9zocBKf;0;;;
1791;Erreia okupatuta daugo Arriurdina kalean, Jundiz kaletik Basaldea kalera arte https://t.co/E6g28stpct;0;;;
1792;Crece un 8% la llegada de turistas a Vitoria-Gasteiz en las vacaciones de Semana Santa https://t.co/q5fOvwqcjO https://t.co/k4ukvzFEwy;0;;;
1793;Aste Santuko oporretan #Gasteiz era etorritako turista kopurua % 8 hazi da https://t.co/IR7v3KGgK3 https://t.co/F1ENdeQ8aS;0;;;
1794;Crece un 8% la llegada de turistas a #Vitoriagasteiz en las vacaciones de Semana Santa  https://t.co/1siINIQFYs https://t.co/7I203lqmIU;0;;;
1795;Gauekoak Gasteiz https://t.co/AXGoYIRRiX;0;;;
1796;Calendario congresual de Vitoria-Gasteiz : https://t.co/rSEiC2WN0H https://t.co/t14B0jFxZG;0;;;
1797;Plazo de Preinscripción en la Academia Municipal de Folklore del 1 al 22 de mayo https://t.co/s82do9oCjF;0;;;
1798;Puedes solicitar una Beca para la Universidad Vasca de Verano de Ayto. de Vitoria-Gasteiz https://t.co/sPzzpnOcCd… https://t.co/ARII5VJRLP;0;;;
1799;I'm at Tesorería General de la Seguridad Social in Vitoria-Gasteiz https://t.co/aJET4XfkzS;0;;;
1800;Comisión de Hacienda (03-05-2017) https://t.co/yzOpAMu96F https://t.co/QYCD6Np8ro;0;;;
1801;Junta de Gobierno (27-04-2017) https://t.co/Uy3MGG4iBF https://t.co/SnFd7Q3dex;0;;;
1802;Ander Gastón se alza con el el Premio del VIII Encuentro Fashion<U+200B> Blog de la Pasarela Gasteiz On. Zorionak… https://t.co/poKFu0MExr;0;;;
1803;SOS VOLUNTARIOS MARATON EDP VITORIA GASTEIZ MARATON MARTIN FIZ;;;;
;;;;;
"Chic@s quieres participar en el… https://t.co/G2xnK4XsjG""";0;;;;
1804;Anteayer iba en pantalones cortos por la vida y hoy puede nevar???? Just gasteiz things;0;;;
1805;@Noushka_mad @XixonSiPuede @empleo_SEPE Nuestras tiendas están en Vitoria-Gasteiz. Como ves en el anuncio, el puest… https://t.co/Jz7nlJSqVX;0;;;
1806;#VitoriaGasteiz homenajeó ayer (bajo la lluvia) a la poeta Gloria Fuertes en el centenario de su nacimiento.… https://t.co/zfGyhBgueg;0;;;
1807;_ iquest;;;;
1808;Jornada Mobile Mapping TOPCON en la Escuela Universitaria de Ingeniería de Vitoria-Gasteiz/https://t.co/8BTRcoTajW https://t.co/aF5IYkeBBc;0;;;
1809;Hurrengo aukeren artean zein da gure jarraipen programetan dagoen espezie inbasorea? #herritarrenzientziaVG <ed><U+00A0><U+00BD><ed><U+00B1><U+0081><U+FE0F>https://t.co/1eCG0qFEyq<ed><U+00A0><U+00BD><ed><U+00B1><U+0081><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>;0;;;
1810;¿Cual de las siguientes especies es una invasora y está en nuestro programa de seguimiento? #cienciaciudadanaVG <ed><U+00A0><U+00BD><ed><U+00B1><U+0081><U+FE0F>https://t.co/1eCG0qFEyq<ed><U+00A0><U+00BD><ed><U+00B1><U+0081><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>;0;;;
1811;¡Me gusta Vitoria-Gasteiz! está disponible. Échale un ojo aquí: https://t.co/QAduZpCpFU #tempura;0;;;
1812;Baskonia Vitoria Gasteiz v CSKA Moscow https://t.co/pTcBPEMUd0 #baskonia;0;;;
1813;En Vitoria: 'Identidad cultural y convivencia' mesa redonda moderada por Amelia Barquín en el C.C. Salburua https://t.co/8ZA6EmV2ud;0;;;
1814;Highlights: Baskonia Vitoria Gasteiz 88-90 CSKA Moscow, Game 3 - https://t.co/i3Z23xsoLw https://t.co/pkadD3f6tR;0;;;
1815;Solicito que se valore poner unos bolardos de protección en la entrada del colegio Marianistas (Koldo Mitxelena) p… https://t.co/kd6J5W0Lwy;0;;;
1816;La iluminación exterior de la Catedral Nueva está encendida hasta la 1 de la mañanaContaminación lumínica en horar… https://t.co/MBeZFnm2cT;0;;;
